@id,@lat,@lon,name
3423657493,43.2448924,-1.7874254,Cromlech tumular Gatzarrietako Lepoa
3423657494,43.1651793,-1.8161303,Cromlechs Arramaleta 1-4
3423657495,43.1673683,-1.8026013,Cromlechs Auntzbizkar 2
3423657496,43.1608584,-1.8225096,Cromlechs Bilurtzikar 1-2
3423657497,43.1604880,-1.8274445,Cromlechs Enekoelorrieta Egia 1-6
3423657498,43.1604952,-1.8285383,Cromlechs Enekoelorrieta Lepoa 1-6
3423657500,43.1790834,-1.8807649,Cromlechs Urkategietako Zelaia 1-4
3423893769,43.1520056,-1.7786102,Cromlech Biamendiko Lepoa
3423893770,43.1554565,-1.7882129,Cromlech tumular Loizateko Soroa
3423893771,43.0987197,-1.8333189,Cromlechs Ezkainko Lepoa 1-4
3423893772,43.0969649,-1.8286294,Cromlechs Olegi Ekialde 1-2
3423893773,43.0971656,-1.8293219,Cromlechs Olegi Mendebalde 1-4
3423893774,43.0968358,-1.8242713,Cromlechs Olegiko Lepoa 1-5
3471884770,43.2056673,-1.5328770,Cromlech Andregain 2
3471884771,43.2482831,-1.5579413,Cromlech Antonen Borda
3471884772,43.0917939,-1.4707954,Cromlechs Argibel 1-3
3471884775,43.0602328,-1.4724521,Cromlech Argintzu Ekialde
3471884776,43.0597837,-1.4846843,Cromlech Argintzu Lepoa 1
3471884777,43.0596682,-1.4852527,Cromlech Argintzu Lepoa 2
3471884778,43.0602969,-1.4853348,Cromlech Argintzu Lepoa 3
3471884779,43.0578593,-1.6074091,Cromlech Arluz 2
3471884780,43.1501085,-1.4146939,Cromlech Arrigorriko Lepoa
3471884781,43.2240721,-1.5048835,Cromlech Artxubieta
3471884783,43.1116605,-1.4406237,Cromlech Berdaritz
3471884784,43.2293414,-1.4249085,Cromlechs Burdimotx Bizkarra 1-2
3471884789,43.0535657,-1.4947664,Cromlech Buztanberro 5
3471884790,43.2453276,-1.5457412,Cromlech Dolare
3471884791,43.0926318,-1.5612459,Cromlech Elorregiko Lepoa
3471884792,43.1249416,-1.4450051,Cromlech Errolan
3471884893,43.2126980,-1.5186666,Cromlech Etsain Bizkarra
3471884894,43.0852133,-1.5649286,Cromlech tumular Abartango Zelaia
3471884895,43.2402775,-1.4692144,Cromlech tumular Aizalegi
3471884902,43.2074448,-1.5309059,Cromlech tumular Andregain 1
3471884903,43.2426923,-1.4621540,Cromlech tumular Ansestegi
3471884904,43.0576154,-1.6073532,Cromlech tumular Arluz 1
3471884905,43.0580654,-1.6073308,Cromlech tumular Arluz 3
3471884906,43.2282078,-1.4242001,Cromlech tumular Burdimotx Soroa
3471884907,43.1553733,-1.4054407,Cromlech tumular Elorrieta 13
3471884908,43.1553908,-1.4050732,Cromlech tumular Elorrieta 19
3471884909,43.1556460,-1.4060780,Cromlech tumular Elorrieta 4
3471884910,43.2158309,-1.5137031,Cromlech tumular Etsain Gaina
3471884911,43.1539631,-1.5923882,Cromlech tumular Garaiko Borda 1
3471884912,43.1539265,-1.5923398,Cromlech tumular Garaiko Borda 2
3471884913,43.0960300,-1.5618740,Cromlechs Abartan Izkoa 1-9
3471884914,43.1955878,-1.4151879,Cromlechs Agotarri 1-3
3471884915,43.0433164,-1.6164776,Cromlechs Ermitako Lepoa 1-2
3471884916,43.0402903,-1.4922608,Cromlechs Ernazabal Soroa 1-7
3473932347,43.0506735,-1.5940059,Cromlech Gatzaga Iparralde
3473932348,43.2416842,-1.4657802,Cromlech Goizamendi
3473932349,43.2058443,-1.4386659,Cromlech Gorramendiko Egia 1
3473932350,43.2057535,-1.4386249,Cromlech Gorramendiko Egia 2
3473932351,43.0623227,-1.5124292,Cromlech Gurutze Meaka 2
3473932352,43.0622016,-1.5124170,Cromlech Gurutze Meaka 3
3473932353,43.0621986,-1.5121838,Cromlech Gurutze Meaka 4
3473932354,43.0561516,-1.4944274,Cromlech Iparraldeko Kaskoa
3473932355,43.0553515,-1.4837997,Cromlech Kintoko Erreka
3473932356,43.2365599,-1.4679646,Cromlech Larrakagaina
3473932357,43.0551507,-1.4867201,Cromlech Luurtzu Hegoalde 1
3473932358,43.0550173,-1.4867156,Cromlech Luurtzu Hegoalde 2
