@id,@lat,@lon,name
4190511753,51.3793908,9.0216869,
4190511760,51.3818316,9.0224621,
4218740850,50.7825202,6.0965514,
4222425775,36.5738216,-118.7499336,Chief Sequoyah
4222425776,36.5741615,-118.7534756,McKinley Tree
4222425777,36.5734287,-118.7500095,The President
4250334487,48.0771084,7.3514912,Séquoïa Géant
4252270393,48.6807037,6.1717182,
4252315894,48.6794534,6.1704512,
4253020280,48.0628206,7.2342425,
4264680143,54.9440870,9.8666458,Mammuttræet
4279245658,46.1317267,3.4411709,
4287576162,48.5134151,-2.7559717,
4301257069,48.3478046,7.8811275,
4364552642,41.5600672,14.6615625,
4364559056,41.5532610,14.6578186,
4370314178,48.3106556,17.4991936,
4390369268,-39.8101576,-73.2493381,
4401480846,49.4595832,7.9334336,
4401480847,49.4595862,7.9333491,
4401480848,49.4596206,7.9335127,
4401480850,49.4597061,7.9332894,
4401480851,49.4597161,7.9334530,
4401480852,49.4597388,7.9333712,Mammutbaum
4436433778,49.6966761,6.5749336,
4439305808,51.3007207,6.5154284,
4439533269,51.3801486,6.5891968,
4454282706,48.9285964,8.9666180,
4459186131,48.8824862,9.1167470,
4497603908,48.9737437,9.1303170,
4497603909,48.9738076,9.1302280,
4497603910,48.9738578,9.1301514,
4497603911,48.9739122,9.1300831,
4497603912,48.9739706,9.1300209,
4497603913,48.9740753,9.1298884,
4497603914,48.9741283,9.1298098,
4497603915,48.9742010,9.1297394,
4497603916,48.9742424,9.1296762,
4497603917,48.9743016,9.1295810,
4497603918,48.9743444,9.1295116,
4497603919,48.9743872,9.1294505,
4497603920,48.9744912,9.1292818,
4497603921,48.9745387,9.1292124,
4497603922,48.9745944,9.1291255,
4497603923,48.9746488,9.1290489,
4497603924,48.9746937,9.1289795,
4497603925,48.9754357,9.1278863,
4497603926,48.9754873,9.1278014,
4497603927,48.9753936,9.1279815,
4497603928,48.9753378,9.1280374,
4497603929,48.9752889,9.1281140,
4497603930,48.9752359,9.1281824,
4497603931,48.9751815,9.1282900,
4497603932,48.9751299,9.1283542,
4497603933,48.9750769,9.1284122,
4497603934,48.9750171,9.1285116,
4497603935,48.9764318,9.1256326,
4497603936,48.9764624,9.1246206,
4497603937,48.9764604,9.1245026,
4497603938,48.9764624,9.1243877,
4497603939,48.9764706,9.1242573,
4497603940,48.9765134,9.1232162,
4498707147,48.9119659,9.1356294,
4504195833,45.6920270,7.6629915,Sequoiadendron giganteum
4548246009,48.9321304,9.1175038,
4586961071,48.9656390,9.1523420,
4636960552,46.6318123,1.0613172,
4654040283,48.9570166,9.0047618,
4680366325,48.9057401,9.1292470,
4693742581,48.9567808,9.1131650,
4720303762,46.4382435,15.8383852,Hincejeva sekvoja
4724044041,52.3925910,-1.9545890,
4742119591,52.3526496,4.8187580,
4742122663,52.3525416,4.8181397,
4743958309,52.3612337,4.9209058,
4756798909,51.7590109,-0.5854428,
4758280867,40.4105332,-3.6773183,
4758344365,48.6413910,9.1902711,
4768130108,51.3109844,9.6521692,
4781618346,36.7469892,-118.9719458,
4782027623,36.5557571,-118.7704657,Booker T. Washington Tree
4783165730,36.5507489,-118.7638814,Parker Group
4783623177,48.6823766,6.1930627,
4878386246,48.9580463,9.0655123,
4878635241,42.8682769,-2.6931149,
4878671491,42.8609776,-2.6857910,
4880233122,42.8560675,-2.7044610,
4890382211,42.8362300,-2.6662847,
4890382332,42.8363026,-2.6662711,
4890382344,42.8363748,-2.6662542,
4890382354,42.8364449,-2.6662400,
4890382409,42.8369107,-2.6686057,
4890383327,42.8375397,-2.6684709,
4890383374,42.8378409,-2.6683964,
4890391066,42.8533951,-2.6695420,
4890466738,42.8548404,-2.6617169,
4890466746,42.8548983,-2.6616326,
4890466782,42.8552660,-2.6618313,
4890466784,42.8552835,-2.6620028,
4890539050,42.8576286,-2.6676434,
4890540582,42.8586183,-2.6668540,
4890542620,42.8587720,-2.6667836,
4890543202,42.8589895,-2.6668036,
4894880548,42.8388842,-2.6666466,
4894891644,42.8394870,-2.6738955,
4894893354,42.8403221,-2.6656105,
4894924414,42.8356835,-2.6527358,
4894924422,42.8357066,-2.6529585,
4894924445,42.8357598,-2.6526424,
4894924452,42.8357721,-2.6530404,
4894924472,42.8358321,-2.6528381,
4894924495,42.8358950,-2.6526306,
4894924501,42.8359250,-2.6530135,
4894924513,42.8359710,-2.6527002,
4894924514,42.8359761,-2.6529486,
4896162371,51.7947966,-0.5560273,
4896162372,51.7949758,-0.5560970,
4896162373,51.7950654,-0.5566576,
4896162374,51.7952479,-0.5567542,
4896162375,51.7959595,-0.5572504,
4896162376,51.7957654,-0.5571109,
4896162377,51.7955796,-0.5570036,
4896162378,51.7954038,-0.5568990,
4896162379,51.7961436,-0.5573684,
4896162380,51.7963261,-0.5575052,
4896162381,51.7965318,-0.5576071,
4896162382,51.7967093,-0.5577439,
4896162383,51.7968835,-0.5578593,
4896162384,51.7974442,-0.5581972,
4896162385,51.7970859,-0.5579773,
4896162386,51.7972584,-0.5581007,
4896162387,51.7976449,-0.5583260,
4896162388,51.7951765,-0.5561990,
4896162389,51.7953590,-0.5562955,
4896162390,51.7960823,-0.5567837,
4896162391,51.7958799,-0.5566818,
4896162392,51.7957040,-0.5565476,
4896162393,51.7955149,-0.5564404,
4896162394,51.7962647,-0.5569071,
4896162395,51.7964373,-0.5570465,
4896162396,51.7966430,-0.5571485,
4896162397,51.7967956,-0.5572718,
4896162398,51.7969946,-0.5574006,
4896162399,51.7975553,-0.5577385,
4896162400,51.7971970,-0.5575186,
4896162401,51.7973695,-0.5576420,
