item,location,itemLabel
http://www.wikidata.org/entity/Q122178896,Point(9.5449251 39.250143),Nuraghe
http://www.wikidata.org/entity/Q122178897,Point(9.578418 39.982528),Nuraghe
http://www.wikidata.org/entity/Q122178898,Point(9.4195291 39.172413),Nuraghe
http://www.wikidata.org/entity/Q122178899,Point(8.9469238 39.685249),Nuraghe
http://www.wikidata.org/entity/Q122178900,Point(8.935149 39.732029),Nuraghe
http://www.wikidata.org/entity/Q122178901,Point(8.9426659 39.661657),Nuraghe
http://www.wikidata.org/entity/Q122178902,Point(9.2546619 39.5145485),Nuraghe
http://www.wikidata.org/entity/Q122178903,Point(8.9725444 39.519697),Nuraghe
http://www.wikidata.org/entity/Q122178904,Point(9.0856022 39.521745),Nuraghe
http://www.wikidata.org/entity/Q122178905,Point(9.2264654 39.3107652),Nuraghe
http://www.wikidata.org/entity/Q122178906,Point(8.9137289 39.629099),Nuraghe
http://www.wikidata.org/entity/Q122178907,Point(9.021669 39.62844),Nuraghe
http://www.wikidata.org/entity/Q122178909,Point(8.8824154 39.601067),Nuraghe
http://www.wikidata.org/entity/Q122178910,Point(9.0047362 39.669745),Nuraghe
http://www.wikidata.org/entity/Q122178911,Point(9.0372714 39.724521),Nuraghe
http://www.wikidata.org/entity/Q122178912,Point(9.1408855 39.4120662),Nuraghe
http://www.wikidata.org/entity/Q122178913,Point(8.9518672 39.527327),Nuraghe
http://www.wikidata.org/entity/Q122178915,Point(9.0384727 39.5271752),Nuraghe
http://www.wikidata.org/entity/Q122178916,Point(9.5742765 39.323463),Nuraghe
http://www.wikidata.org/entity/Q122178917,Point(9.3573179 39.350161),Nuraghe
http://www.wikidata.org/entity/Q122178918,Point(9.0540433 39.615592),Nuraghe
http://www.wikidata.org/entity/Q122178919,Point(9.5507293 39.4202899),Nuraghe
http://www.wikidata.org/entity/Q122178920,Point(8.7958646 39.663953),Nuraghe
http://www.wikidata.org/entity/Q122178921,Point(8.5915835 39.079882),Nuraghe
http://www.wikidata.org/entity/Q122178923,Point(8.7983872 39.648814),Nuraghe
http://www.wikidata.org/entity/Q122178924,Point(9.1729523 40.322113),Nuraghe
http://www.wikidata.org/entity/Q122178925,Point(9.6296293 39.770289),Nuraghe
http://www.wikidata.org/entity/Q122178926,Point(9.54195 39.32755),Nuraghe
http://www.wikidata.org/entity/Q122178927,Point(8.8147419 40.077792),Nuraghe
http://www.wikidata.org/entity/Q122178928,Point(8.415133 39.095587),Nuraghe
http://www.wikidata.org/entity/Q122178930,Point(8.373809 39.080531),Nuraghe
http://www.wikidata.org/entity/Q122178931,Point(8.366788 39.087281),Nuraghe
http://www.wikidata.org/entity/Q122178932,Point(8.6998764 39.121687),Nuraghe
http://www.wikidata.org/entity/Q122178933,Point(9.5409473 39.22298),Nuraghe
http://www.wikidata.org/entity/Q122178934,Point(8.6068546 40.069396),Nuraghe
http://www.wikidata.org/entity/Q122178935,Point(8.2928032 40.7291144),Nuraghe
http://www.wikidata.org/entity/Q122178936,Point(8.6614484 38.917533),Nuraghe
http://www.wikidata.org/entity/Q122178937,Point(8.4000844 40.7390899),Nuraghe
http://www.wikidata.org/entity/Q122178938,Point(8.9867172 40.554182),Nuraghe
http://www.wikidata.org/entity/Q122178939,Point(9.162778 40.906115),Nuraghe
http://www.wikidata.org/entity/Q122178940,Point(8.8539022 40.85734),Nuraghe
http://www.wikidata.org/entity/Q122178941,Point(9.5849313 40.3584175),Nuraghe
http://www.wikidata.org/entity/Q122178942,Point(8.3463833 40.6709971),Nuraghe
http://www.wikidata.org/entity/Q122178943,Point(8.634582 40.435806),Nuraghe
http://www.wikidata.org/entity/Q122178944,Point(9.674262 40.565682),Nuraghe
http://www.wikidata.org/entity/Q122178945,Point(8.7043073 40.631582),Nuraghe
http://www.wikidata.org/entity/Q122178946,Point(8.7945771 40.789527),Nuraghe
http://www.wikidata.org/entity/Q122178947,Point(8.5725036 40.223922),Nuraghe
http://www.wikidata.org/entity/Q122178948,Point(8.9410583 40.2103651),Nuraghe
http://www.wikidata.org/entity/Q122178950,Point(8.8535589 40.845534),Nuraghe
http://www.wikidata.org/entity/Q122178954,Point(8.7524933 40.831165),Nuraghe
http://www.wikidata.org/entity/Q122178956,Point(8.786619 40.303022),Nuraghe
http://www.wikidata.org/entity/Q122178957,Point(8.6535514 40.7601631),Nuraghe
http://www.wikidata.org/entity/Q122178958,Point(9.1397023 40.481071),Nuraghe
http://www.wikidata.org/entity/Q122178959,Point(9.3475064 40.639114),Nuraghe
http://www.wikidata.org/entity/Q122178960,Point(9.100762 40.597758),Nuraghe
http://www.wikidata.org/entity/Q122178962,Point(9.4978389 39.27482),Nuraghe
http://www.wikidata.org/entity/Q122178963,Point(8.8907048 40.803137),Nuraghe
http://www.wikidata.org/entity/Q122178964,Point(9.5524634 40.260092),Nuraghe
http://www.wikidata.org/entity/Q122178965,Point(8.5360578 40.239923),Nuraghe
http://www.wikidata.org/entity/Q122178967,Point(8.7698686 39.931808),Nuraghe
http://www.wikidata.org/entity/Q122178968,Point(8.8717684 39.785149),Nuraghe
http://www.wikidata.org/entity/Q122178969,Point(9.0554165 39.743502),Nuraghe
http://www.wikidata.org/entity/Q122178970,Point(8.7694057 39.8892334),Nuraghe
http://www.wikidata.org/entity/Q122178971,Point(8.7199289 40.4568774),Nuraghe
http://www.wikidata.org/entity/Q122178972,Point(9.0859811 40.387779),Nuraghe
http://www.wikidata.org/entity/Q122178974,Point(8.7206447 40.712479),Nuraghe
http://www.wikidata.org/entity/Q122178975,Point(8.844324 40.642539),Nuraghe Bilimone
http://www.wikidata.org/entity/Q122178977,Point(8.8555705 40.006957),Nuraghe
http://www.wikidata.org/entity/Q122178978,Point(9.2601 40.521484),Nuraghe
http://www.wikidata.org/entity/Q122178983,Point(8.224741 40.6549659),Nuraghe
http://www.wikidata.org/entity/Q122178984,Point(9.1292656 39.835167),Nuraghe
http://www.wikidata.org/entity/Q122178985,Point(8.3304734 40.7396541),Nuraghe
http://www.wikidata.org/entity/Q122178987,Point(9.0389384 39.718751),Nuraghe
http://www.wikidata.org/entity/Q122178988,Point(9.2592254 39.5777219),Nuraghe
http://www.wikidata.org/entity/Q122178989,Point(8.7348939 40.0593302),Nuraghe
http://www.wikidata.org/entity/Q122179146,Point(9.3439203 39.5636467),Nuraghe
http://www.wikidata.org/entity/Q122179147,Point(8.8487228 39.664544),Nuraghe
http://www.wikidata.org/entity/Q122179148,Point(9.4852687 39.287872),Nuraghe
http://www.wikidata.org/entity/Q122179149,Point(9.5432648 39.334399),Nuraghe
http://www.wikidata.org/entity/Q122179150,Point(8.7734483 40.059461),Nuraghe
http://www.wikidata.org/entity/Q122179151,Point(9.086666666 40.991666666),Nuraghe
http://www.wikidata.org/entity/Q122179152,Point(8.7553572 40.1361245),Nuraghe
http://www.wikidata.org/entity/Q122179153,Point(8.181168 40.6188247),Nuraghe
http://www.wikidata.org/entity/Q122179154,Point(8.7541401 40.0381949),Nuraghe
http://www.wikidata.org/entity/Q122179155,Point(8.628875 39.518271),Nuraghe
http://www.wikidata.org/entity/Q122179157,Point(8.6815274 39.073489),Nuraghe
http://www.wikidata.org/entity/Q122179158,Point(9.0772283 39.5454),Nuraghe
http://www.wikidata.org/entity/Q122179159,Point(8.7550145 39.713255),Nuraghe
http://www.wikidata.org/entity/Q122179160,Point(9.6155356 39.9774389),Nuraghe
http://www.wikidata.org/entity/Q122179162,Point(9.0565624 39.7884249),Nuraghe
http://www.wikidata.org/entity/Q122179164,Point(9.285298 39.314171),Nuraghe
http://www.wikidata.org/entity/Q122179166,Point(9.2686307 40.148239),Nuraghe
http://www.wikidata.org/entity/Q122179168,Point(9.3361486 39.5623293),Nuraghe
http://www.wikidata.org/entity/Q122179170,Point(8.4510264 40.787115),Nuraghe
http://www.wikidata.org/entity/Q123065,Point(9.00472222 39.09527778),nuraghe  Antigori
http://www.wikidata.org/entity/Q253241,Point(8.9998843 39.7028565),Su Nuraxi di Barumini
http://www.wikidata.org/entity/Q622890,Point(8.7929001 40.1162552),Nuraghe Losa
http://www.wikidata.org/entity/Q994358,Point(8.85326385 39.6354395),nuraghe Genna Maria
http://www.wikidata.org/entity/Q1143005,Point(9.17675972 39.28615052),Cuccuru Nuraxi
http://www.wikidata.org/entity/Q1437257,Point(9.3127665 40.6884097),Nuraghe di Sos Nurattolos
http://www.wikidata.org/entity/Q1582077,Point(9.36239 41.04767),nuraghe La Prisgiona
http://www.wikidata.org/entity/Q1634579,Point(9.41 41.075),Malchittu nuragic temple
http://www.wikidata.org/entity/Q1671139,Point(8.7988504 39.8158999),Villaggio nuragico di Brunku 'e S'Omu
http://www.wikidata.org/entity/Q1732146,Point(8.2426912 40.5949529),nuraghe Palmavera
http://www.wikidata.org/entity/Q1872737,Point(9.174527777 41.233777777),Lu Brandali nuragic complex
http://www.wikidata.org/entity/Q2005259,Point(9.53156667 39.368575),Nuraghe
http://www.wikidata.org/entity/Q2005261,Point(9.3391085 39.8936207),nuraghe  Ardasai
http://www.wikidata.org/entity/Q2005263,Point(8.916111111 40.779722222),Nuraghe
http://www.wikidata.org/entity/Q2005263,Point(8.91627 40.77975),Nuraghe
http://www.wikidata.org/entity/Q2005265,Point(9.29762 39.662187),nuraghe Arrubiu
http://www.wikidata.org/entity/Q2005268,Point(8.90194444 40.29222222),Nuraghe Orolio
http://www.wikidata.org/entity/Q2005274,Point(8.994083 39.634376),Su Mulinu
http://www.wikidata.org/entity/Q2005274,Point(8.9998856 39.6397819),Su Mulinu
http://www.wikidata.org/entity/Q2005277,Point(9.324646 40.31144),Nuraghe Tanca Manna
http://www.wikidata.org/entity/Q2113732,Point(9.40969444 41.06805556),Albucciu nuragic complex
http://www.wikidata.org/entity/Q2113739,Point(9.05951389 40.96872222),Nuraghe Izzana
http://www.wikidata.org/entity/Q2113742,Point(8.8583667 40.128793),Nuraghe Orgono
http://www.wikidata.org/entity/Q2113742,Point(8.8583627 40.1289545),Nuraghe Orgono
http://www.wikidata.org/entity/Q2208873,Point(8.600374 40.676969),nuraghe Sa Mandra ’e sa Giua
http://www.wikidata.org/entity/Q2274063,Point(8.42444444 39.24916667),nuraghe Seruci
http://www.wikidata.org/entity/Q2391849,Point(8.71777778 40.26083333),Nuraghe Tamuli
http://www.wikidata.org/entity/Q3346467,Point(8.7745128 40.479782),Nuraghe Oes
http://www.wikidata.org/entity/Q3685246,Point(8.883347 40.275151),Nuraghe Santa Sabina
http://www.wikidata.org/entity/Q3879883,Point(9.1075 39.74861111),nuraghe  Is Paras
http://www.wikidata.org/entity/Q3879884,Point(9.164694444 40.584333333),nuraghe  Lerno
http://www.wikidata.org/entity/Q3879885,Point(8.71390278 40.09802222),nuraghe  Lugherras
http://www.wikidata.org/entity/Q3879887,Point(9.620314 40.259273),nuraghe Mannu
