item	location	itemLabel
http://www.wikidata.org/entity/Q740016	Point(10.6431 52.1436)	Asseburg
http://www.wikidata.org/entity/Q743012	Point(21.17611111 49.05222222)	Šariš Castle
http://www.wikidata.org/entity/Q745696	Point(13.46455278 49.68104722)	Radyně Castle
http://www.wikidata.org/entity/Q748687	Point(19.85694444 48.17138889)	Šomoška Castle
http://www.wikidata.org/entity/Q748687	Point(19.856944 48.171389)	Šomoška Castle
http://www.wikidata.org/entity/Q753714	Point(10.467071163 56.274521527)	Kalø slot
http://www.wikidata.org/entity/Q759189	Point(10.128430124 51.17969794)	Auer Wasserburg
http://www.wikidata.org/entity/Q759250	Point(12.17789 47.64315)	Auerburg
http://www.wikidata.org/entity/Q759250	Point(12.1783 47.6431)	Auerburg
http://www.wikidata.org/entity/Q763904	Point(19.43 49.14777778)	Liptov Castle
http://www.wikidata.org/entity/Q763904	Point(19.4303 49.1475)	Liptov Castle
http://www.wikidata.org/entity/Q767948	Point(19.82527778 48.27166667)	Fiľakovo Castle
http://www.wikidata.org/entity/Q772781	Point(36.60455 45.349449)	Yeni-Kale
http://www.wikidata.org/entity/Q779000	Point(7.02322 50.5197)	Saffenburg
http://www.wikidata.org/entity/Q784297	Point(17.50397 46.87134)	Castle Csobánc
http://www.wikidata.org/entity/Q788384	Point(8.4177 47.9242)	Burg Dellingen, Waldhausen-Bräunlingen, Schwarzwald-Baarkreis
http://www.wikidata.org/entity/Q792866	Point(19.974444 47.839444)	Benevár
http://www.wikidata.org/entity/Q798108	Point(9.09383 49.8416)	Graben
http://www.wikidata.org/entity/Q809997	Point(10.8472 49.0101)	Burg Berolzheim
http://www.wikidata.org/entity/Q814098	Point(8.88451 49.7156)	Beerfurther Schloesschen
http://www.wikidata.org/entity/Q815568	Point(35.476944 33.573351)	Belhacem
http://www.wikidata.org/entity/Q825076	Point(8.756555065 55.330872789)	Riberhus
http://www.wikidata.org/entity/Q828415	Point(6.59868 50.1494)	Bertradaburg
http://www.wikidata.org/entity/Q847039	Point(17.96335833 49.58275556)	Starý Jičín Castle
http://www.wikidata.org/entity/Q849573	Point(18.934583 48.508333)	Castle of Žakýl
http://www.wikidata.org/entity/Q849898	Point(18.15731389 49.58636667)	Šostýn
http://www.wikidata.org/entity/Q851689	Point(19.530555555 47.895833333)	Buják Castle
http://www.wikidata.org/entity/Q852867	Point(24.09223 47.10352)	Q852867
http://www.wikidata.org/entity/Q857215	Point(9.591726 47.854379)	Biegenburg
http://www.wikidata.org/entity/Q859811	Point(15.731666666 45.138333333)	Cetin Castle
http://www.wikidata.org/entity/Q872569	Point(17.8817 47.3511)	Castle of Csesznek
http://www.wikidata.org/entity/Q872863	Point(15.50589 48.71171)	Burg Grub
http://www.wikidata.org/entity/Q873087	Point(16.13366 47.98229)	Merkenstein ruins
http://www.wikidata.org/entity/Q873160	Point(14.3824 47.1287)	Burgruine Steinschloß
http://www.wikidata.org/entity/Q874292	Point(10.3614 50.4914)	Burg Henneberg
http://www.wikidata.org/entity/Q874478	Point(20.65388889 48.39722222)	Csorbakő Castle
http://www.wikidata.org/entity/Q874554	Point(14.2581 46.7172)	Burgruine Hardegg
http://www.wikidata.org/entity/Q874716	Point(14.67009 46.69235)	Haimburg Castle
http://www.wikidata.org/entity/Q874746	Point(16.20515 48.012961111)	Burgruine Rauhenstein
http://www.wikidata.org/entity/Q874783	Point(16.267330555 48.079369444)	Burgruine Mödling
http://www.wikidata.org/entity/Q875096	Point(17.284722222 45.453055555)	Čaklovac
http://www.wikidata.org/entity/Q880182	Point(7.798055555 47.960555555)	Schneeburg
http://www.wikidata.org/entity/Q881410	Point(34.84666667 31.69944444)	Blanche Garde
http://www.wikidata.org/entity/Q881575	Point(7.50718 46.8002)	Blankenburg auf Schönegg
http://www.wikidata.org/entity/Q881754	Point(6.81833 50.0922)	Castles of Manderscheid
http://www.wikidata.org/entity/Q885158	Point(7.11553 49.9466)	Grevenburg
http://www.wikidata.org/entity/Q891409	Point(16.097819444 50.921577777)	Bolków Castle
http://www.wikidata.org/entity/Q895670	Point(7.150736 50.685146)	Godesburg
http://www.wikidata.org/entity/Q895691	Point(7.879912788 49.975220675)	Ehrenfels Castle
http://www.wikidata.org/entity/Q896023	Point(10.00940386 51.101740814)	Boyneburg
http://www.wikidata.org/entity/Q896465	Point(7.37555556 49.31194444)	Merburg
http://www.wikidata.org/entity/Q896555	Point(11.706944444 51.109166666)	Rudelsburg
http://www.wikidata.org/entity/Q897068	Point(7.55625 51.352)	Raffenburg
http://www.wikidata.org/entity/Q897538	Point(-0.316317 50.8838)	Bramber Castle
http://www.wikidata.org/entity/Q897558	Point(9.60444 51.5186)	Bramburg
http://www.wikidata.org/entity/Q912500	Point(9.37528 46.8237)	Burg Wackenau
http://www.wikidata.org/entity/Q912743	Point(20.47444444 48.13388889)	Castle of Dédes
http://www.wikidata.org/entity/Q916931	Point(17.2162 49.1037)	Cimburk
http://www.wikidata.org/entity/Q934275	Point(17.7125056 50.0331444)	Vartnov
http://www.wikidata.org/entity/Q948981	Point(7.9982 47.5876)	Burgruine Wieladingen
http://www.wikidata.org/entity/Q956766	Point(14.25538778 50.16413861)	Okoř Castle
http://www.wikidata.org/entity/Q957597	Point(13.0336 53.9)	Haus Demmin
http://www.wikidata.org/entity/Q962369	Point(10.9709 51.6379)	Güntersburg
http://www.wikidata.org/entity/Q969181	Point(10.5675 51.8714)	Harzburg
http://www.wikidata.org/entity/Q971282	Point(9.266666666 46.791666666)	Schiedberg Castle
http://www.wikidata.org/entity/Q975181	Point(7.911773538 50.098776662)	Lauksburg
http://www.wikidata.org/entity/Q975631	Point(8.0968 47.6333)	Iburg
http://www.wikidata.org/entity/Q977146	Point(7.8657 47.6831)	Ruine Turmhölzle
http://www.wikidata.org/entity/Q977290	Point(11.62883761 49.085746259)	Burgruine Breitenegg
http://www.wikidata.org/entity/Q994795	Point(8.184423 46.832416)	Rudenz Castle
http://www.wikidata.org/entity/Q996110	Point(9.1965 48.1528)	Burg Affelstetten
http://www.wikidata.org/entity/Q999172	Point(12.3851 49.0402)	Burgruine Heilsberg
http://www.wikidata.org/entity/Q1010065	Point(18.39575 47.46804)	Várgesztes Castle
http://www.wikidata.org/entity/Q1010663	Point(8.080285891 50.158923754)	Burg Adolfseck
http://www.wikidata.org/entity/Q1010672	Point(16.10018333 50.61736667)	Adršpach
http://www.wikidata.org/entity/Q1010706	Point(7.34864 46.95842)	Alt-Bubenberg Castle
http://www.wikidata.org/entity/Q1015499	Point(14.7711 48.3783)	Burgruine Ruttenstein
http://www.wikidata.org/entity/Q1015500	Point(15.3995 53.3457)	Burgruine Saatzig
http://www.wikidata.org/entity/Q1015501	Point(11.4429 50.7853)	Burgruine Schauenforst
http://www.wikidata.org/entity/Q1015502	Point(13.97754 48.34117)	Schaunberg Castle Ruins
http://www.wikidata.org/entity/Q1015503	Point(9.3081 51.3909)	Burgruine Schartenberg
http://www.wikidata.org/entity/Q1015505	Point(13.9633 47.8919)	Burgruine Scharnstein
http://www.wikidata.org/entity/Q1015507	Point(9.691626 50.056652)	Burgruine
http://www.wikidata.org/entity/Q1015507	Point(9.691722592 50.056601416)	Burgruine
http://www.wikidata.org/entity/Q1015509	Point(9.974296914 51.230755975)	Burgruine Schnepfenburg
http://www.wikidata.org/entity/Q1015510	Point(15.4875 46.6319)	Ruine Schmirnberg
http://www.wikidata.org/entity/Q1015511	Point(9.818422352 49.962852013)	Burgruine
http://www.wikidata.org/entity/Q1015512	Point(9.06292 50.9804)	Schönstein castle ruins
http://www.wikidata.org/entity/Q1015514	Point(9.39861 51.5239)	Burgruine Schöneberg
http://www.wikidata.org/entity/Q1015516	Point(12.356302528 49.09344314)	Burg Siegenstein
http://www.wikidata.org/entity/Q1015517	Point(9.63767 51.3504)	Burg Sichelnstein
http://www.wikidata.org/entity/Q1015518	Point(6.7375 49.7156)	Burgruine Sommerau
http://www.wikidata.org/entity/Q1015519	Point(12.4718 49.1292)	Burgruine Sengersberg
http://www.wikidata.org/entity/Q1015521	Point(14.470261111 48.244188888)	Burgruine Spielberg
http://www.wikidata.org/entity/Q1015522	Point(9.79917 47.1767)	Burgruine Sonnenberg
http://www.wikidata.org/entity/Q1015523	Point(10.3224 49.6987)	Burgruine Speckfeld
http://www.wikidata.org/entity/Q1015525	Point(16.4897 48.6767)	Burgruine Staatz
http://www.wikidata.org/entity/Q1015526	Point(13.9367 48.3815)	Burgruine Stauf
http://www.wikidata.org/entity/Q1015527	Point(11.208769469 49.11609252)	Burgruine Stauf
http://www.wikidata.org/entity/Q1015530	Point(10.675603267 48.959941146)	Burgruine Steinhart
http://www.wikidata.org/entity/Q1015532	Point(11.388 49.6775)	Burgruine Stierberg
http://www.wikidata.org/entity/Q1015533	Point(14.0807 46.7977)	Burgruine Steuerberg
http://www.wikidata.org/entity/Q1015534	Point(11.606 49.7276)	Burgruine Steinamwasser
http://www.wikidata.org/entity/Q1015534	Point(11.60610434 49.727634524)	Burgruine Steinamwasser
http://www.wikidata.org/entity/Q1015535	Point(12.172577114 49.226921772)	Burgruine Stockenfels
http://www.wikidata.org/entity/Q1015536	Point(10.4285 49.8752)	Stollburg
http://www.wikidata.org/entity/Q1015538	Point(15.9611 47.8014)	Burgruine Stolzenwörth
http://www.wikidata.org/entity/Q1015539	Point(9.1475 47.135)	Strahlegg castle ruin
http://www.wikidata.org/entity/Q1015541	Point(10.7153 50.3397)	Burgruine Straufhain
http://www.wikidata.org/entity/Q1015542	Point(11.2207 49.8129)	Burgruine
http://www.wikidata.org/entity/Q1015543	Point(10.3443 47.654)	Burg Sulzberg
http://www.wikidata.org/entity/Q1015544	Point(12.6168 49.4226)	Burg Treffelstein
http://www.wikidata.org/entity/Q1015545	Point(11.7156 50.9906)	Burg Tautenburg
http://www.wikidata.org/entity/Q1015547	Point(11.68 48.9633)	Burgruine Tachenstein
http://www.wikidata.org/entity/Q1015548	Point(11.44988 51.13353)	Burgruine Teutleben
http://www.wikidata.org/entity/Q1015551	Point(11.853783767 50.204592146)	Burgruine
http://www.wikidata.org/entity/Q1015552	Point(11.346621 46.511443)	Treuenstein Castle
http://www.wikidata.org/entity/Q1015554	Point(12.87319707 47.826448051)	Burgruine Vachenlueg
http://www.wikidata.org/entity/Q1015555	Point(9.84028 47.0997)	Valcastiel Castle Ruin
http://www.wikidata.org/entity/Q1015557	Point(11.3128 47.2422)	Vellenberg Castle
http://www.wikidata.org/entity/Q1015558	Point(11.677816999 49.234602271)	Burgruine Velburg
http://www.wikidata.org/entity/Q1015559	Point(10.5638 51.9476)	Burgruine Vienenburg
http://www.wikidata.org/entity/Q1015560	Point(11.342637176 49.845289997)	Baudenkmal
http://www.wikidata.org/entity/Q1015561	Point(14.5619 46.6983)	Burgruine Waisenberg
http://www.wikidata.org/entity/Q1015563	Point(9.76689 48.8222)	Burgruine Waldau
http://www.wikidata.org/entity/Q1015564	Point(11.947830358 49.858100277)	Burg Waldeck
http://www.wikidata.org/entity/Q1015564	Point(11.9478 49.8582)	Burg Waldeck
http://www.wikidata.org/entity/Q1015566	Point(9.49361 50.9511)	Wallenstein Castle
http://www.wikidata.org/entity/Q1015567	Point(15.283 47.230527777)	Burg Waldstein
http://www.wikidata.org/entity/Q1015567	Point(15.2847 47.2306)	Burg Waldstein
http://www.wikidata.org/entity/Q1015568	Point(14.188511111 48.475188888)	Waxenberg Castle
http://www.wikidata.org/entity/Q1015569	Point(11.0556 52.3128)	Burg Weferlingen
http://www.wikidata.org/entity/Q1015571	Point(8.8207 48.1469)	Burgruine Wehingen
http://www.wikidata.org/entity/Q1015572	Point(15.6783 47.2708)	Burgruine Waxenegg
http://www.wikidata.org/entity/Q1015573	Point(13.0569 46.6479)	Burgruine Weidenburg
http://www.wikidata.org/entity/Q1015574	Point(9.28278 49.1539)	Weinsberg Castle
http://www.wikidata.org/entity/Q1015576	Point(8.4014 47.5776)	Weisswasserstelz
http://www.wikidata.org/entity/Q1015577	Point(15.2028 46.9164)	Ruine Wessenstein, Marhof, Styria
http://www.wikidata.org/entity/Q1015578	Point(9.94407 49.2396)	Burg Werdeck
http://www.wikidata.org/entity/Q1015580	Point(12.5427 49.2227)	Burg Wetterfeld
http://www.wikidata.org/entity/Q1015582	Point(13.8278 48.4406)	Burgruine Wesen
http://www.wikidata.org/entity/Q1015583	Point(11.366104749 49.657411892)	Burgruine in Simmelsdorf
http://www.wikidata.org/entity/Q1015584	Point(10.173643656 50.061866829)	Burgruine
http://www.wikidata.org/entity/Q1015585	Point(13.29 47.9141)	Wildeneck castle ruins
http://www.wikidata.org/entity/Q1015587	Point(13.4516 48.4984)	Ruine Wimberg
http://www.wikidata.org/entity/Q1015588	Point(14.6847 48.2844)	Burgruine Windhaag
http://www.wikidata.org/entity/Q1015590	Point(11.330577578 49.628898741)	Torbau mit Resten einer Burg in Simmelsdorf
http://www.wikidata.org/entity/Q1015591	Point(10.212388888 51.787194444)	Burg Windhausen
http://www.wikidata.org/entity/Q1015592	Point(14.596611111 48.293711111)	Burgruine Windegg
http://www.wikidata.org/entity/Q1015593	Point(13.0681 48.7283)	Schloss Oberwinzer
http://www.wikidata.org/entity/Q1015594	Point(10.4543 50.8833)	Burg Winterstein
http://www.wikidata.org/entity/Q1015597	Point(11.6078 50.1081)	Burg
http://www.wikidata.org/entity/Q1015599	Point(10.1158 51.8958)	Burgruine Wohlenstein
http://www.wikidata.org/entity/Q1015600	Point(11.0996 51.5514)	Wolfsberg Castle
http://www.wikidata.org/entity/Q1015601	Point(11.31127924 49.688749979)	Burgruine Wolfsberg
http://www.wikidata.org/entity/Q1015602	Point(11.491841692 49.293947402)	Burgruine Wolfstein
http://www.wikidata.org/entity/Q1015603	Point(12.2633 48.5833)	Burgruine Wolfstein
http://www.wikidata.org/entity/Q1015604	Point(11.7691 49.9732)	Burgruine Wurzstein
http://www.wikidata.org/entity/Q1015607	Point(9.9622 48.9003)	Burgruine Wöllstein
http://www.wikidata.org/entity/Q1015608	Point(12.3092 49.398)	Burgruine Zangenstein
http://www.wikidata.org/entity/Q1015609	Point(10.4466 49.9479)	Burgruine Zabelstein
http://www.wikidata.org/entity/Q1015610	Point(8.6912 48.6923)	Zavelstein Castle
http://www.wikidata.org/entity/Q1015612	Point(8.9442 48.0099)	Burgruine Ziegelhöhlenburg
http://www.wikidata.org/entity/Q1015614	Point(15.268330555 48.184238888)	Burgruine Zelking
http://www.wikidata.org/entity/Q1015615	Point(15.1333 47.9667)	Burgruinen in Erlauftal
http://www.wikidata.org/entity/Q1015616	Point(11.598920476 49.052157742)	Burgruine Ödenburg (Hainsberg)
http://www.wikidata.org/entity/Q1015617	Point(29.09444444 41.17861111)	Yoros Castle
http://www.wikidata.org/entity/Q1015726	Point(10.1828 48.6006)	Eselsburg Castle
http://www.wikidata.org/entity/Q1015737	Point(12.132 50.0995)	Burgstall Foerles-Neudürrlas
http://www.wikidata.org/entity/Q1015830	Point(10.2407 47.6362)	Burgstall Linsen
http://www.wikidata.org/entity/Q1015839	Point(11.9946 50.0101)	Burgstall Lugsburg
http://www.wikidata.org/entity/Q1015944	Point(12.3297 49.535)	Burgstall Tännesberg
http://www.wikidata.org/entity/Q1015945	Point(14.4992 48.4308)	Burgstall Turnertobl
http://www.wikidata.org/entity/Q1015976	Point(14.489 48.313)	Burgstall Wolfsbach
http://www.wikidata.org/entity/Q1016000	Point(8.684261111 47.498569444)	Hoh-Wülflingen
http://www.wikidata.org/entity/Q1016023	Point(8.8235 48.0339)	Wallenburg
http://www.wikidata.org/entity/Q15790406	Point(13.8025 47.16388889)	Burgruine Thurnschall
http://www.wikidata.org/entity/Q15790408	Point(11.7700053 49.372691698)	Burgruine Zant
http://www.wikidata.org/entity/Q15790411	Point(13.36063889 46.76613889)	Burgruinen Lind
http://www.wikidata.org/entity/Q15790436	Point(10.35465388 49.73878041)	Burgruine
http://www.wikidata.org/entity/Q15790795	Point(-2.9507927 51.609792)	Caerleon Castle
http://www.wikidata.org/entity/Q15792745	Point(12.659762 47.270902)	Q15792745
http://www.wikidata.org/entity/Q15793090	Point(14.50102778 47.01000556)	Ruine Althaus
http://www.wikidata.org/entity/Q15793091	Point(13.38834286 47.78689302)	Burgruine Hüttenstein
http://www.wikidata.org/entity/Q15793092	Point(13.51302778 46.95732222)	Burgruine Ödenfest
http://www.wikidata.org/entity/Q15837680	Point(21.9072 55.0814)	Schloss Tilsit
http://www.wikidata.org/entity/Q15840668	Point(-4.04935 50.3839)	Plympton Castle
http://www.wikidata.org/entity/Q15843320	Point(13.51266944 46.61072222)	Burgruine Aichelburg
http://www.wikidata.org/entity/Q15843323	Point(7.8453 47.7119)	Ruine Henschenberg
http://www.wikidata.org/entity/Q15905735	Point(21.03912 49.19001)	Hanigovce Castle
http://www.wikidata.org/entity/Q15905760	Point(11.36063889 49.78519444)	Lower Tüchersfeld Castle
http://www.wikidata.org/entity/Q15905762	Point(15.4410696 48.20524979)	Osterburg
http://www.wikidata.org/entity/Q15944493	Point(4.791645 44.054151)	Château de l'Hers
http://www.wikidata.org/entity/Q15944582	Point(-2.54116 56.8663)	Kincardine Castle
http://www.wikidata.org/entity/Q15974996	Point(20.526746 49.232918)	Holumnický hrad
http://www.wikidata.org/entity/Q15974996	Point(20.52683 49.23305)	Holumnický hrad
http://www.wikidata.org/entity/Q15979193	Point(11.748415 50.337028)	Turmhügel Rodesgrün
http://www.wikidata.org/entity/Q15991973	Point(10.414575 50.255937)	Turmhügel Altenburg (Sulzfeld)
http://www.wikidata.org/entity/Q16054778	Point(11.6420042 47.2951595)	Burgruine Alt-Rettenberg
http://www.wikidata.org/entity/Q16054779	Point(11.466939 47.115758)	Burgruine Aufenstein
http://www.wikidata.org/entity/Q16054781	Point(11.23916667 47.27833333)	Burgruine Fragenstein
http://www.wikidata.org/entity/Q16054782	Point(11.07944444 47.29416667)	Burgruine Hörtenberg
http://www.wikidata.org/entity/Q16054783	Point(11.644703 47.293915)	Burgruine Neu-Rettenberg
http://www.wikidata.org/entity/Q16054785	Point(11.375063 46.87723)	Reifenegg Castle
http://www.wikidata.org/entity/Q16054786	Point(11.848239 50.195307)	Burgstall Bug
http://www.wikidata.org/entity/Q16054787	Point(11.642456 50.106874)	Burgstall Rabenstein
http://www.wikidata.org/entity/Q16102015	Point(11.46593333 47.30118056)	Burgruine Thaur
http://www.wikidata.org/entity/Q16112267	Point(17.85055556 45.49416667)	Stari grad Orahovica
http://www.wikidata.org/entity/Q16112277	Point(16.463888888 46.133055555)	Q16112277
http://www.wikidata.org/entity/Q16113362	Point(15.979722222 43.886388888)	Kamičak Castle
http://www.wikidata.org/entity/Q16116062	Point(16.6968625 43.1483819)	Tor
http://www.wikidata.org/entity/Q16132290	Point(34.983333333 32.333333333)	Caco
http://www.wikidata.org/entity/Q16132290	Point(34.995323 32.359527)	Caco
http://www.wikidata.org/entity/Q16218347	Point(11.795973 50.278454)	Turmhügel Hartungs
http://www.wikidata.org/entity/Q16218352	Point(11.84877 50.199594)	Turmhügel Hinterer Buberg
http://www.wikidata.org/entity/Q16218354	Point(11.785 50.122069)	Turmhügel Hofstatt
http://www.wikidata.org/entity/Q16218360	Point(11.6928 50.2991)	Turmhügel Marlesreuth
http://www.wikidata.org/entity/Q16218363	Point(11.8014 50.1715)	Turmhügel Mechlenreuth
http://www.wikidata.org/entity/Q16218365	Point(11.789628 50.190414)	Turmhügel Münchberg
http://www.wikidata.org/entity/Q16218367	Point(12.068007 50.323703)	Turmhügel Nentschau
http://www.wikidata.org/entity/Q16218371	Point(12.046246 50.301262)	Turmhügel Regnitzlosau
http://www.wikidata.org/entity/Q16318693	Point(10.59513333 50.52093056)	Osterburg castle ruin
http://www.wikidata.org/entity/Q16318695	Point(11.724592 50.396786)	Burgstall Blankeneck
http://www.wikidata.org/entity/Q16319649	Point(14.346158 46.797386)	Ruinen der Kraiger Schlösser
http://www.wikidata.org/entity/Q16321045	Point(11.380996 49.959063)	Q16321045
http://www.wikidata.org/entity/Q16321229	Point(16.442475 47.326397)	Ödes Schloss, Rechnitz
http://www.wikidata.org/entity/Q16409933	Point(24.337784 56.846319)	Salaspils Castle
http://www.wikidata.org/entity/Q16411517	Point(24.630856725 56.978733469)	Ropaži Castle ruins
http://www.wikidata.org/entity/Q16411620	Point(25.117214182 59.043912744)	Kuimetsa Castle
http://www.wikidata.org/entity/Q16537863	Point(11.16111111 46.59444444)	Castle Brandis
http://www.wikidata.org/entity/Q16537873	Point(11.19801694 46.54754806)	Casatsch
http://www.wikidata.org/entity/Q16538074	Point(11.45333333 46.48944444)	Castle Steinegg
http://www.wikidata.org/entity/Q16617086	Point(7.81377778 45.61683333)	Tour d'Hérères
http://www.wikidata.org/entity/Q16618852	Point(19.9245682 48.681812)	Castle Tisovec
http://www.wikidata.org/entity/Q16741118	Point(16.171441323 49.639202938)	Skály Castle
http://www.wikidata.org/entity/Q16801786	Point(9.2857 51.4094)	Ringwall Laar
http://www.wikidata.org/entity/Q16856689	Point(15.225708333 45.631641666)	Krupa Castle
http://www.wikidata.org/entity/Q16861720	Point(13.7772222 49.5672222)	Q16861720
http://www.wikidata.org/entity/Q16912688	Point(15.403253022 46.105697884)	Planina Castle
http://www.wikidata.org/entity/Q16957155	Point(13.16147 49.9609053)	Preitenstein Castle
http://www.wikidata.org/entity/Q16962510	Point(-9.35055556 52.95111111)	Dough Castle
http://www.wikidata.org/entity/Q17123533	Point(10.591747 50.400302)	Hartenburg
http://www.wikidata.org/entity/Q17132243	Point(14.230784 49.066108)	Poděhusy Castle
http://www.wikidata.org/entity/Q17310641	Point(14.31184167 46.72761389)	Burg Karlsberg
http://www.wikidata.org/entity/Q17310642	Point(14.31368065 46.78009415)	Burgruine Nussberg
http://www.wikidata.org/entity/Q17310643	Point(11.772645 50.413928)	Burg Sparnberg
http://www.wikidata.org/entity/Q17310646	Point(14.77912222 46.6651389)	Ruine Weissenegg
http://www.wikidata.org/entity/Q17310650	Point(10.75306 47.27083)	Q17310650
http://www.wikidata.org/entity/Q17310651	Point(10.74583333 47.2825)	Burgruine Gebratstein
http://www.wikidata.org/entity/Q17321598	Point(9.829 50.2956)	Fahrenbach
http://www.wikidata.org/entity/Q17325981	Point(14.562517 46.826948)	Hornburg, Klein Sankt Paul
http://www.wikidata.org/entity/Q17325982	Point(14.291152 46.790304)	Ruine Schaumburg
http://www.wikidata.org/entity/Q17326909	Point(13.7003746 50.89627838)	Wasserburg Reinholdshain
http://www.wikidata.org/entity/Q17354000	Point(11.868016 50.35407)	Burgstall Saalenstein
http://www.wikidata.org/entity/Q17390074	Point(-8.643413888 37.597266666)	Castle of Odemira
http://www.wikidata.org/entity/Q17436391	Point(5.91012 51.71981)	Huis Middelaar
http://www.wikidata.org/entity/Q17452078	Point(16.249722222 45.384444444)	Q17452078
http://www.wikidata.org/entity/Q17465033	Point(5.87585 51.02485)	Castle ruin Millen
http://www.wikidata.org/entity/Q17486791	Point(13.5125711 50.5640697)	Hrad u Albrechtic
http://www.wikidata.org/entity/Q17521781	Point(14.384024 46.662508)	Burgruine Zeiselberg
http://www.wikidata.org/entity/Q17590667	Point(11.930158 50.222285)	Oberhof
http://www.wikidata.org/entity/Q17624170	Point(7.811161111 45.595711111)	Castello di Suzey
http://www.wikidata.org/entity/Q17645407	Point(-0.318726 51.0303)	Sedgwick Castle
http://www.wikidata.org/entity/Q17743117	Point(-3.13782 51.8574)	Crickhowell Castle
http://www.wikidata.org/entity/Q17774258	Point(-2.66839 57.2)	Castleknowe, Lynturk Castle
http://www.wikidata.org/entity/Q17853505	Point(-3.63826 55.589)	Fatlips Castle
http://www.wikidata.org/entity/Q18018898	Point(8.09669018 50.69603348)	Burg Liebenscheid
http://www.wikidata.org/entity/Q18019468	Point(-3.4124869 53.307666)	Dyserth Castle
http://www.wikidata.org/entity/Q18028789	Point(11.93487 50.22354)	Turmhügelburg Seuckenreuth
http://www.wikidata.org/entity/Q18159874	Point(-3.2755 55.8106)	Brunstane Castle
http://www.wikidata.org/entity/Q18193645	Point(14.106464 49.950028)	Ruins of castle in Tetín
http://www.wikidata.org/entity/Q18221550	Point(8.81312088 50.40094879)	Burg Wölfersheim
http://www.wikidata.org/entity/Q18228286	Point(9.18895435 49.87471771)	Altes Schloss (Kleinwallstadt)
http://www.wikidata.org/entity/Q18249681	Point(13.8267347 50.2634733)	Vinařice Castle
http://www.wikidata.org/entity/Q18284427	Point(13.0453339 50.3479792)	Himlštejn Castle
http://www.wikidata.org/entity/Q18289586	Point(18.823055555 47.846111111)	Damásd Castle
http://www.wikidata.org/entity/Q12790267	Point(14.208448346 45.647766905)	Šilentabor Castle
http://www.wikidata.org/entity/Q12790268	Point(14.006874482 45.660576302)	Školj Castle
http://www.wikidata.org/entity/Q12790270	Point(14.68363889 45.885)	Čušperk Castle
http://www.wikidata.org/entity/Q12790271	Point(15.127125909 46.36160548)	Šalek Castle
http://www.wikidata.org/entity/Q12795580	Point(14.247184881 45.822623033)	Mali grad, Planina
http://www.wikidata.org/entity/Q12803453	Point(14.618353899 46.224073453)	Kamnik Upper Castle
http://www.wikidata.org/entity/Q12878521	Point(21.78439444 38.10834722)	Chalandritsa Tower
http://www.wikidata.org/entity/Q13048659	Point(0.125168601 42.275407319)	Olson Castle
http://www.wikidata.org/entity/Q13126895	Point(-3.8808027 52.758517)	Cymer Castle
http://www.wikidata.org/entity/Q13126900	Point(-3.3018018 52.978046)	Owain Glyndŵr's Mount
http://www.wikidata.org/entity/Q13126900	Point(-3.3041642 52.978353)	Owain Glyndŵr's Mount
http://www.wikidata.org/entity/Q13126908	Point(-3.1195399 51.592154)	Castell Machen
http://www.wikidata.org/entity/Q13126913	Point(-4.7969645 52.026518)	Nevern Castle
http://www.wikidata.org/entity/Q13129781	Point(-3.4129917 53.168322)	Llys Gwenllian
http://www.wikidata.org/entity/Q13130290	Point(-4.4949232 51.81067)	St Clears Castle
http://www.wikidata.org/entity/Q13131953	Point(-3.9040137 53.051494)	Tomen y Castell
http://www.wikidata.org/entity/Q13142476	Point(7.604474 48.146875)	Alte Limburg
http://www.wikidata.org/entity/Q13359035	Point(16.67401306 49.23578583)	Obřany (Castle)
http://www.wikidata.org/entity/Q13365663	Point(16.2721 49.3973)	Víckov Castle
http://www.wikidata.org/entity/Q13371390	Point(21.3561969 49.0015297)	Hrad Šebeš
http://www.wikidata.org/entity/Q13398572	Point(21.9247222 48.6372222)	Q13398572
http://www.wikidata.org/entity/Q13407102	Point(19.1037 48.50315)	Dobrá Niva Castle
http://www.wikidata.org/entity/Q13419881	Point(21.910617 48.891081)	Jasenov Castle
http://www.wikidata.org/entity/Q13421736	Point(21.3202297 49.0547786)	Kapušany castle Hill
http://www.wikidata.org/entity/Q13649898	Point(13.9389 48.5018)	Tannberg Castle
http://www.wikidata.org/entity/Q13817891	Point(13.7853 48.4911)	Burgruine Peilenstein
http://www.wikidata.org/entity/Q13848300	Point(15.4678 48.8437)	Burgruine Widersberg
http://www.wikidata.org/entity/Q14397181	Point(15.79 43.96)	Ostrovica Fortress
http://www.wikidata.org/entity/Q14412776	Point(9.40707 51.8973)	Burg Polle
http://www.wikidata.org/entity/Q14538238	Point(8.40556 47.5403)	Waldhausen Castle
http://www.wikidata.org/entity/Q14538239	Point(8.32784 47.55473)	ruin of the medieval castle
http://www.wikidata.org/entity/Q14544414	Point(14.3499 48.3712)	Burgruine Zöch
http://www.wikidata.org/entity/Q14544648	Point(10.252495793 49.881655916)	Burgruine
http://www.wikidata.org/entity/Q14549685	Point(11.7981 47.3844)	Burgruine Rottenburg
http://www.wikidata.org/entity/Q14565336	Point(7.65413 47.518)	Ruin of the Hinterer Wartenberg
http://www.wikidata.org/entity/Q14565337	Point(7.65477 47.51898)	Ruin of the Mittlerer Wartenberg
