latitude,longitude,label,link
http://www.wikidata.org/entity/Q17642868,Point(-2.77308 54.2659),Earthwork
http://www.wikidata.org/entity/Q4961368,Point(0.208877 52.1058),Brent Ditch
http://www.wikidata.org/entity/Q1349540,Point(11.3342 51.0336),Q1349540
http://www.wikidata.org/entity/Q17641505,Point(-0.329201 54.0252),Nunnery Hill and adjacent earthworks
http://www.wikidata.org/entity/Q17644022,Point(-0.775181 54.0554),Aldro earthworks: a linear boundary
http://www.wikidata.org/entity/Q17641296,Point(0.998057 52.3023),Earthwork in Cromwell's Plantation
http://www.wikidata.org/entity/Q17467475,Point(4.95728 52.25687),Q17467475
http://www.wikidata.org/entity/Q17642696,Point(-1.07179 51.5215),Earthworks in Friarhampstead Wood
http://www.wikidata.org/entity/Q17641593,Point(-0.321087 54.0793),Earthwork on the Sheepwalk
http://www.wikidata.org/entity/Q1238128,Point(9.69389 54.3133),Büdelsdorf earthwork
http://www.wikidata.org/entity/Q17643675,Point(-1.77802 52.2679),Earthworks
http://www.wikidata.org/entity/Q17643304,Point(-1.73232 51.4246),Earthworks on Marlborough Common
http://www.wikidata.org/entity/Q17641011,Point(-0.291091 51.3095),Earthworks near St Giles' Church
http://www.wikidata.org/entity/Q17603297,Point(5.03022 52.16207),Q17603297
http://www.wikidata.org/entity/Q17640865,Point(-0.0201044 51.3155),Earthwork in Holt Wood
http://www.wikidata.org/entity/Q17641616,Point(-0.0073347 52.3031),Castle Hill earthworks
http://www.wikidata.org/entity/Q17642652,Point(-1.55055 51.8269),Earthwork at Lowbarrow Farm
http://www.wikidata.org/entity/Q17644087,Point(-0.575364 50.8139),Medieval earthworks
http://www.wikidata.org/entity/Q17344839,Point(3.91098 51.72904),Q17344839
http://www.wikidata.org/entity/Q17645330,Point(-0.281234 51.8056),Wheathampstead earthwork incorporating Devils Dyke and the Slad
http://www.wikidata.org/entity/Q7827288,Point(-3.51447 55.0892),Torthorwald Castle
http://www.wikidata.org/entity/Q17642908,Point(-1.88447 51.5924),Earthwork on Paven Hill
http://www.wikidata.org/entity/Q5278327,Point(-2.4642 51.2107),Dinies Camp
